id_detalle,id_venta,id_producto,cantidad,precio_unitario,subtotal
71860,18829,4,1,900,900
71861,18830,7,3,3800,11400
71862,18831,7,3,3800,11400
71863,18831,6,2,750,1500
71864,18832,4,1,900,900
71865,18832,3,2,2200,4400
71866,18833,6,2,750,1500
71867,18834,3,3,2200,6600
71868,18834,2,1,1800,1800
71869,18835,6,3,750,2250
71870,18835,5,2,1600,3200
71871,18836,2,1,1800,1800
71872,18836,6,3,750,2250
71873,18836,5,1,1600,1600
71874,18836,3,2,2200,4400
71875,18837,5,1,1600,1600
71876,18837,3,3,2200,6600
71877,18837,8,3,1500,4500
71878,18837,2,2,1800,3600
71879,18837,6,2,750,1500
71880,18838,6,1,750,750
71881,18838,4,3,900,2700
71882,18839,5,2,1600,3200
71883,18839,2,3,1800,5400
71884,18840,7,2,3800,7600
71885,18840,4,2,900,1800
71886,18841,5,3,1600,4800
71887,18841,1,2,1100,2200
71888,18841,2,2,1800,3600
71889,18841,7,2,3800,7600
71890,18841,4,2,900,1800
71891,18841,6,1,750,750
71892,18841,3,1,2200,2200
71893,18841,8,3,1500,4500
71894,18842,1,2,1100,2200
71895,18842,8,3,1500,4500
71896,18842,7,2,3800,7600
71897,18842,5,1,1600,1600
71898,18842,2,1,1800,1800
71899,18843,2,2,1800,3600
71900,18843,1,3,1100,3300
71901,18843,6,2,750,1500
71902,18843,3,1,2200,2200
71903,18843,5,2,1600,3200
71904,18844,6,2,750,1500
71905,18845,2,3,1800,5400
71906,18845,4,1,900,900
71907,18846,4,3,900,2700
71908,18846,7,1,3800,3800
71909,18846,1,2,1100,2200
71910,18847,8,3,1500,4500
71911,18848,5,3,1600,4800
71912,18848,1,1,1100,1100
71913,18848,6,2,750,1500
71914,18848,2,1,1800,1800
71915,18849,8,3,1500,4500
71916,18850,3,3,2200,6600
71917,18851,7,3,3800,11400
71918,18852,6,1,750,750
71919,18852,8,3,1500,4500
71920,18852,2,1,1800,1800
71921,18853,8,3,1500,4500
71922,18854,2,1,1800,1800
71923,18855,3,1,2200,2200
71924,18855,7,2,3800,7600
71925,18855,1,1,1100,1100
71926,18855,8,3,1500,4500
71927,18856,5,2,1600,3200
71928,18856,3,2,2200,4400
71929,18857,4,1,900,900
71930,18857,1,1,1100,1100
71931,18857,3,2,2200,4400
71932,18857,6,2,750,1500
71933,18857,8,3,1500,4500
71934,18858,1,3,1100,3300
71935,18858,3,3,2200,6600
71936,18858,6,2,750,1500
71937,18858,7,3,3800,11400
71938,18858,4,2,900,1800
71939,18859,5,1,1600,1600
71940,18860,8,1,1500,1500
71941,18860,1,1,1100,1100
71942,18860,3,1,2200,2200
71943,18860,5,1,1600,1600
71944,18861,1,2,1100,2200
71945,18861,5,2,1600,3200
71946,18862,1,2,1100,2200
71947,18863,2,2,1800,3600
71948,18863,7,2,3800,7600
71949,18863,1,2,1100,2200
71950,18864,7,2,3800,7600
71951,18864,2,2,1800,3600
71952,18864,6,1,750,750
71953,18864,3,1,2200,2200
71954,18865,8,3,1500,4500
71955,18865,6,1,750,750
71956,18865,1,1,1100,1100
71957,18866,1,1,1100,1100
71958,18866,5,2,1600,3200
71959,18866,8,2,1500,3000
71960,18866,2,1,1800,1800
71961,18867,3,1,2200,2200
71962,18867,4,3,900,2700
71963,18867,1,2,1100,2200
71964,18867,7,3,3800,11400
71965,18867,2,3,1800,5400
71966,18867,5,3,1600,4800
71967,18868,6,3,750,2250
71968,18868,4,1,900,900
71969,18868,1,3,1100,3300
71970,18868,2,2,1800,3600
71971,18869,7,3,3800,11400
71972,18869,1,1,1100,1100
71973,18869,3,1,2200,2200
71974,18870,7,3,3800,11400
71975,18871,6,2,750,1500
71976,18871,8,1,1500,1500
71977,18872,8,3,1500,4500
71978,18872,2,3,1800,5400
71979,18873,3,2,2200,4400
71980,18873,1,2,1100,2200
71981,18874,4,3,900,2700
71982,18874,3,2,2200,4400
71983,18874,8,2,1500,3000
71984,18874,7,1,3800,3800
71985,18875,6,3,750,2250
71986,18876,6,2,750,1500
71987,18876,1,3,1100,3300
71988,18876,2,1,1800,1800
71989,18876,3,2,2200,4400
71990,18877,7,1,3800,3800
71991,18877,5,1,1600,1600
71992,18877,6,2,750,1500
71993,18877,1,1,1100,1100
71994,18877,4,1,900,900
71995,18878,7,2,3800,7600
71996,18879,2,2,1800,3600
71997,18880,7,1,3800,3800
71998,18880,6,3,750,2250
71999,18880,5,3,1600,4800
72000,18880,2,1,1800,1800
72001,18880,8,1,1500,1500
72002,18881,4,3,900,2700
72003,18881,1,1,1100,1100
72004,18881,7,2,3800,7600
72005,18882,2,3,1800,5400
72006,18882,6,2,750,1500
72007,18882,4,3,900,2700
72008,18882,5,2,1600,3200
72009,18882,8,2,1500,3000
72010,18882,3,2,2200,4400
72011,18883,3,2,2200,4400
72012,18884,1,2,1100,2200
72013,18884,2,3,1800,5400
72014,18885,8,3,1500,4500
72015,18885,2,3,1800,5400
72016,18886,2,3,1800,5400
72017,18886,3,1,2200,2200
72018,18886,5,3,1600,4800
72019,18887,5,2,1600,3200
72020,18887,4,2,900,1800
72021,18887,1,3,1100,3300
72022,18887,3,1,2200,2200
72023,18887,6,1,750,750
72024,18888,5,1,1600,1600
72025,18888,3,1,2200,2200
72026,18889,7,2,3800,7600
72027,18889,3,2,2200,4400
72028,18889,6,3,750,2250
72029,18890,2,1,1800,1800
72030,18890,7,3,3800,11400
72031,18891,2,1,1800,1800
72032,18892,1,1,1100,1100
72033,18893,7,1,3800,3800
72034,18894,4,2,900,1800
72035,18894,1,2,1100,2200
72036,18894,3,3,2200,6600
72037,18894,5,1,1600,1600
72038,18894,8,3,1500,4500
72039,18894,7,1,3800,3800
72040,18895,6,2,750,1500
72041,18895,1,1,1100,1100
72042,18895,7,3,3800,11400
72043,18895,4,2,900,1800
72044,18895,2,1,1800,1800
72045,18896,7,2,3800,7600
72046,18896,6,3,750,2250
72047,18896,8,1,1500,1500
72048,18896,1,1,1100,1100
72049,18896,2,1,1800,1800
72050,18896,4,1,900,900
72051,18896,5,1,1600,1600
72052,18897,1,1,1100,1100
72053,18897,7,2,3800,7600
72054,18898,2,2,1800,3600
72055,18898,7,3,3800,11400
72056,18898,5,3,1600,4800
72057,18898,4,2,900,1800
72058,18899,6,1,750,750
72059,18899,8,1,1500,1500
72060,18899,7,1,3800,3800
72061,18900,4,3,900,2700
72062,18900,2,2,1800,3600
72063,18900,6,1,750,750
72064,18900,5,3,1600,4800
72065,18900,1,3,1100,3300
72066,18901,1,2,1100,2200
72067,18901,2,1,1800,1800
72068,18902,5,3,1600,4800
72069,18903,8,3,1500,4500
72070,18904,6,1,750,750
72071,18905,2,2,1800,3600
72072,18905,4,1,900,900
72073,18905,3,2,2200,4400
72074,18906,8,2,1500,3000
72075,18906,3,3,2200,6600
72076,18907,2,2,1800,3600
72077,18908,2,1,1800,1800
72078,18908,3,1,2200,2200
72079,18908,5,3,1600,4800
72080,18908,8,2,1500,3000
72081,18908,7,1,3800,3800
72082,18909,4,1,900,900
72083,18909,7,1,3800,3800
72084,18910,3,2,2200,4400
72085,18910,6,3,750,2250
72086,18910,8,1,1500,1500
72087,18910,5,3,1600,4800
72088,18910,1,1,1100,1100
72089,18911,3,3,2200,6600
72090,18912,4,2,900,1800
72091,18913,6,1,750,750
72092,18913,8,2,1500,3000
72093,18914,8,2,1500,3000
72094,18914,4,1,900,900
72095,18915,6,1,750,750
72096,18915,7,3,3800,11400
72097,18915,8,1,1500,1500
72098,18915,1,1,1100,1100
72099,18916,4,1,900,900
72100,18916,7,1,3800,3800
72101,18917,3,2,2200,4400
72102,18918,6,2,750,1500
72103,18919,1,2,1100,2200
72104,18919,7,2,3800,7600
72105,18919,5,1,1600,1600
72106,18920,2,3,1800,5400
72107,18921,7,3,3800,11400
72108,18921,6,1,750,750
72109,18922,7,2,3800,7600
72110,18922,4,2,900,1800
72111,18923,4,1,900,900
72112,18923,1,2,1100,2200
72113,18924,8,3,1500,4500
72114,18925,4,1,900,900
72115,18926,7,3,3800,11400
72116,18926,4,3,900,2700
72117,18926,3,3,2200,6600
72118,18927,5,1,1600,1600
72119,18928,8,3,1500,4500
72120,18928,5,2,1600,3200
72121,18928,3,1,2200,2200
72122,18929,3,3,2200,6600
72123,18929,1,2,1100,2200
72124,18929,7,1,3800,3800
72125,18929,6,3,750,2250
72126,18930,7,1,3800,3800
72127,18930,2,2,1800,3600
72128,18930,5,1,1600,1600
72129,18931,1,1,1100,1100
72130,18931,2,3,1800,5400
72131,18931,6,1,750,750
72132,18932,3,3,2200,6600
72133,18932,2,3,1800,5400
72134,18932,1,1,1100,1100
72135,18933,2,1,1800,1800
72136,18933,4,3,900,2700
72137,18933,6,2,750,1500
72138,18933,1,1,1100,1100
72139,18933,5,3,1600,4800
72140,18934,3,3,2200,6600
72141,18935,4,1,900,900
72142,18935,1,3,1100,3300
72143,18936,7,2,3800,7600
72144,18936,8,2,1500,3000
72145,18936,1,2,1100,2200
72146,18937,8,3,1500,4500
72147,18938,6,3,750,2250
72148,18939,6,3,750,2250
72149,18939,5,3,1600,4800
72150,18939,2,2,1800,3600
72151,18939,3,1,2200,2200
72152,18939,4,3,900,2700
72153,18940,6,3,750,2250
72154,18940,8,1,1500,1500
72155,18941,8,3,1500,4500
72156,18941,3,2,2200,4400
72157,18941,2,2,1800,3600
72158,18942,7,1,3800,3800
72159,18942,2,3,1800,5400
72160,18942,6,3,750,2250
72161,18942,5,3,1600,4800
72162,18943,6,3,750,2250
72163,18943,4,2,900,1800
72164,18944,4,3,900,2700
72165,18944,3,3,2200,6600
72166,18945,5,3,1600,4800
72167,18945,4,3,900,2700
72168,18946,7,1,3800,3800
72169,18947,5,3,1600,4800
72170,18948,7,3,3800,11400
72171,18949,6,2,750,1500
72172,18950,1,1,1100,1100
72173,18950,4,2,900,1800
72174,18950,6,3,750,2250
72175,18950,5,3,1600,4800
72176,18951,4,2,900,1800
72177,18952,8,1,1500,1500
72178,18953,1,3,1100,3300
72179,18953,5,2,1600,3200
72180,18954,3,3,2200,6600
72181,18954,1,1,1100,1100
72182,18954,6,3,750,2250
72183,18954,8,3,1500,4500
72184,18954,4,1,900,900
72185,18955,4,2,900,1800
72186,18955,6,1,750,750
72187,18956,3,3,2200,6600
72188,18956,1,2,1100,2200
72189,18956,4,3,900,2700
72190,18956,8,2,1500,3000
72191,18956,6,3,750,2250
72192,18957,6,2,750,1500
72193,18957,4,2,900,1800
72194,18957,1,1,1100,1100
72195,18957,2,2,1800,3600
72196,18957,5,3,1600,4800
72197,18957,8,1,1500,1500
72198,18957,7,3,3800,11400
72199,18957,3,1,2200,2200
72200,18958,6,3,750,2250
72201,18959,5,1,1600,1600
72202,18960,6,2,750,1500
72203,18961,7,1,3800,3800
72204,18962,3,2,2200,4400
72205,18963,3,3,2200,6600
72206,18964,1,3,1100,3300
72207,18964,5,3,1600,4800
72208,18965,4,1,900,900
72209,18965,5,2,1600,3200
72210,18966,2,3,1800,5400
72211,18966,7,1,3800,3800
72212,18966,3,2,2200,4400
72213,18967,8,1,1500,1500
72214,18967,5,1,1600,1600
72215,18967,6,1,750,750
72216,18967,1,1,1100,1100
72217,18967,7,3,3800,11400
72218,18968,1,3,1100,3300
72219,18969,3,3,2200,6600
72220,18969,8,3,1500,4500
72221,18970,3,1,2200,2200
72222,18971,2,3,1800,5400
72223,18971,3,3,2200,6600
72224,18971,5,1,1600,1600
72225,18972,5,3,1600,4800
72226,18972,3,1,2200,2200
72227,18972,1,2,1100,2200
72228,18973,2,3,1800,5400
72229,18974,5,2,1600,3200
72230,18974,8,1,1500,1500
72231,18975,8,1,1500,1500
72232,18975,6,2,750,1500
72233,18976,3,3,2200,6600
72234,18976,5,3,1600,4800
72235,18976,6,1,750,750
72236,18976,8,3,1500,4500
72237,18977,7,2,3800,7600
72238,18977,1,3,1100,3300
72239,18977,8,3,1500,4500
72240,18977,4,3,900,2700
72241,18978,4,3,900,2700
72242,18978,5,2,1600,3200
72243,18978,6,2,750,1500
72244,18979,5,3,1600,4800
72245,18980,3,2,2200,4400
72246,18980,7,3,3800,11400
72247,18981,3,3,2200,6600
72248,18982,1,2,1100,2200
72249,18983,7,1,3800,3800
72250,18984,6,2,750,1500
72251,18984,8,3,1500,4500
72252,18984,5,3,1600,4800
72253,18985,7,2,3800,7600
72254,18985,5,2,1600,3200
72255,18986,6,3,750,2250
72256,18986,3,2,2200,4400
72257,18987,5,1,1600,1600
72258,18987,8,2,1500,3000
72259,18987,7,1,3800,3800
72260,18987,6,2,750,1500
72261,18987,4,2,900,1800
72262,18988,6,1,750,750
72263,18988,7,1,3800,3800
72264,18988,4,3,900,2700
72265,18989,7,1,3800,3800
72266,18989,8,2,1500,3000
72267,18990,3,3,2200,6600
72268,18991,4,2,900,1800
72269,18992,8,3,1500,4500
72270,18992,6,1,750,750
72271,18992,5,3,1600,4800
72272,18993,1,3,1100,3300
72273,18993,3,3,2200,6600
72274,18993,5,2,1600,3200
72275,18994,3,2,2200,4400
72276,18995,3,1,2200,2200
72277,18995,5,2,1600,3200
72278,18995,1,3,1100,3300
72279,18995,4,1,900,900
72280,18995,8,2,1500,3000
72281,18996,1,3,1100,3300
72282,18996,6,2,750,1500
72283,18997,4,1,900,900
72284,18997,3,3,2200,6600
72285,18997,6,1,750,750
72286,18997,2,3,1800,5400
72287,18997,1,1,1100,1100
72288,18997,5,3,1600,4800
72289,18997,8,1,1500,1500
72290,18998,5,2,1600,3200
72291,18999,2,3,1800,5400
72292,19000,2,2,1800,3600
72293,19000,7,2,3800,7600
72294,19001,3,3,2200,6600
72295,19001,6,1,750,750
72296,19001,1,2,1100,2200
72297,19001,5,1,1600,1600
72298,19001,8,3,1500,4500
72299,19001,4,2,900,1800
72300,19001,7,1,3800,3800
72301,19001,2,3,1800,5400
72302,19002,2,2,1800,3600
72303,19003,3,3,2200,6600
72304,19003,8,1,1500,1500
72305,19003,5,1,1600,1600
72306,19003,2,1,1800,1800
72307,19003,1,3,1100,3300
72308,19003,4,1,900,900
72309,19003,6,2,750,1500
72310,19004,2,2,1800,3600
72311,19004,6,3,750,2250
72312,19004,7,2,3800,7600
72313,19004,8,2,1500,3000
72314,19005,4,3,900,2700
72315,19006,7,2,3800,7600
72316,19006,6,2,750,1500
72317,19006,5,3,1600,4800
72318,19006,1,3,1100,3300
72319,19006,4,3,900,2700
72320,19006,2,1,1800,1800
72321,19006,8,1,1500,1500
72322,19007,8,1,1500,1500
72323,19007,4,2,900,1800
72324,19007,2,2,1800,3600
72325,19007,3,2,2200,4400
72326,19007,5,1,1600,1600
72327,19007,6,2,750,1500
72328,19007,1,1,1100,1100
72329,19008,3,3,2200,6600
72330,19008,1,1,1100,1100
72331,19008,5,2,1600,3200
72332,19008,2,1,1800,1800
72333,19008,4,2,900,1800
72334,19008,8,1,1500,1500
72335,19008,7,3,3800,11400
72336,19009,5,2,1600,3200
72337,19009,8,1,1500,1500
72338,19010,5,2,1600,3200
72339,19010,8,2,1500,3000
72340,19010,6,1,750,750
72341,19010,1,2,1100,2200
72342,19011,2,2,1800,3600
72343,19011,5,3,1600,4800
72344,19011,1,1,1100,1100
72345,19011,8,3,1500,4500
72346,19012,3,2,2200,4400
72347,19012,1,1,1100,1100
72348,19012,2,1,1800,1800
72349,19012,6,2,750,1500
72350,19012,4,3,900,2700
72351,19012,7,3,3800,11400
72352,19012,5,3,1600,4800
72353,19013,6,3,750,2250
72354,19014,8,1,1500,1500
72355,19015,4,3,900,2700
72356,19015,8,1,1500,1500
72357,19015,3,2,2200,4400
72358,19015,1,3,1100,3300
72359,19015,6,1,750,750
72360,19016,5,3,1600,4800
72361,19016,7,1,3800,3800
72362,19016,4,1,900,900
72363,19016,8,3,1500,4500
72364,19016,3,2,2200,4400
72365,19017,7,1,3800,3800
72366,19018,2,3,1800,5400
72367,19019,2,3,1800,5400
72368,19020,2,1,1800,1800
72369,19020,4,2,900,1800
72370,19021,5,1,1600,1600
72371,19021,2,3,1800,5400
72372,19022,6,1,750,750
72373,19022,7,2,3800,7600
72374,19023,2,2,1800,3600
72375,19023,8,1,1500,1500
72376,19023,1,1,1100,1100
72377,19023,3,1,2200,2200
72378,19024,3,3,2200,6600
72379,19025,1,3,1100,3300
72380,19025,4,3,900,2700
72381,19025,2,2,1800,3600
72382,19025,3,2,2200,4400
72383,19026,4,1,900,900
72384,19026,2,2,1800,3600
72385,19027,2,3,1800,5400
72386,19027,5,2,1600,3200
72387,19027,1,2,1100,2200
72388,19027,7,3,3800,11400
72389,19027,3,3,2200,6600
72390,19027,4,1,900,900
72391,19027,6,1,750,750
72392,19028,2,2,1800,3600
72393,19029,2,3,1800,5400
72394,19029,6,1,750,750
72395,19030,5,2,1600,3200
72396,19031,6,2,750,1500
72397,19031,2,3,1800,5400
72398,19031,4,1,900,900
72399,19031,3,2,2200,4400
72400,19031,7,1,3800,3800
72401,19032,6,2,750,1500
72402,19033,7,1,3800,3800
72403,19033,8,1,1500,1500
72404,19033,1,1,1100,1100
72405,19033,5,2,1600,3200
72406,19034,1,3,1100,3300
72407,19034,7,2,3800,7600
72408,19034,2,2,1800,3600
72409,19034,4,3,900,2700
72410,19034,3,3,2200,6600
72411,19034,8,2,1500,3000
72412,19034,5,2,1600,3200
72413,19034,6,3,750,2250
72414,19035,1,2,1100,2200
72415,19036,1,3,1100,3300
72416,19037,5,1,1600,1600
72417,19038,5,2,1600,3200
72418,19038,1,2,1100,2200
72419,19038,3,1,2200,2200
72420,19038,2,1,1800,1800
72421,19039,8,2,1500,3000
72422,19040,3,2,2200,4400
72423,19041,6,1,750,750
72424,19041,5,1,1600,1600
72425,19042,7,1,3800,3800
72426,19042,4,3,900,2700
72427,19042,5,3,1600,4800
72428,19042,3,1,2200,2200
72429,19043,7,3,3800,11400
72430,19043,5,1,1600,1600
72431,19043,6,3,750,2250
72432,19043,3,3,2200,6600
72433,19043,1,1,1100,1100
72434,19044,4,1,900,900
72435,19044,8,1,1500,1500
72436,19044,1,2,1100,2200
72437,19044,5,3,1600,4800
72438,19045,6,3,750,2250
72439,19045,4,1,900,900
72440,19046,1,1,1100,1100
72441,19046,8,3,1500,4500
72442,19047,5,2,1600,3200
72443,19047,8,2,1500,3000
72444,19048,1,1,1100,1100
72445,19049,3,3,2200,6600
72446,19049,4,1,900,900
72447,19049,7,2,3800,7600
72448,19049,8,3,1500,4500
72449,19049,5,2,1600,3200
72450,19049,6,1,750,750
72451,19049,2,3,1800,5400
72452,19050,1,3,1100,3300
72453,19050,3,2,2200,4400
72454,19051,7,2,3800,7600
72455,19051,8,3,1500,4500
72456,19051,6,1,750,750
72457,19051,2,2,1800,3600
72458,19051,3,1,2200,2200
72459,19052,3,1,2200,2200
72460,19053,1,2,1100,2200
72461,19053,6,2,750,1500
72462,19053,3,1,2200,2200
72463,19053,2,2,1800,3600
72464,19053,8,3,1500,4500
72465,19053,7,2,3800,7600
72466,19053,4,2,900,1800
72467,19054,5,3,1600,4800
72468,19054,4,1,900,900
72469,19054,8,3,1500,4500
72470,19054,6,1,750,750
72471,19054,3,3,2200,6600
72472,19055,7,1,3800,3800
72473,19056,1,2,1100,2200
72474,19057,7,1,3800,3800
72475,19057,1,1,1100,1100
72476,19058,4,1,900,900
72477,19058,2,2,1800,3600
72478,19058,6,2,750,1500
72479,19058,1,3,1100,3300
72480,19059,7,1,3800,3800
72481,19059,3,3,2200,6600
72482,19060,1,2,1100,2200
72483,19060,4,3,900,2700
72484,19061,3,3,2200,6600
72485,19061,8,2,1500,3000
72486,19062,8,1,1500,1500
72487,19062,7,1,3800,3800
72488,19062,4,1,900,900
72489,19062,2,3,1800,5400
72490,19062,1,1,1100,1100
72491,19062,6,3,750,2250
72492,19062,5,3,1600,4800
72493,19062,3,3,2200,6600
72494,19063,5,1,1600,1600
72495,19063,3,1,2200,2200
72496,19063,4,1,900,900
72497,19063,1,1,1100,1100
72498,19064,3,3,2200,6600
72499,19065,4,3,900,2700
72500,19066,6,1,750,750
72501,19066,1,2,1100,2200
72502,19066,3,3,2200,6600
72503,19066,2,3,1800,5400
72504,19067,5,3,1600,4800
72505,19068,6,1,750,750
72506,19068,3,2,2200,4400
72507,19068,8,2,1500,3000
72508,19068,4,1,900,900
72509,19069,3,3,2200,6600
72510,19070,1,1,1100,1100
72511,19070,2,2,1800,3600
72512,19070,6,1,750,750
72513,19070,5,1,1600,1600
72514,19071,6,3,750,2250
72515,19071,8,1,1500,1500
72516,19072,2,3,1800,5400
72517,19072,4,1,900,900
72518,19073,7,3,3800,11400
72519,19074,8,3,1500,4500
72520,19075,5,1,1600,1600
72521,19075,2,2,1800,3600
72522,19075,4,1,900,900
72523,19075,3,3,2200,6600
72524,19075,6,2,750,1500
72525,19075,8,1,1500,1500
72526,19075,7,3,3800,11400
72527,19075,1,1,1100,1100
72528,19076,4,2,900,1800
72529,19076,3,2,2200,4400
72530,19076,2,3,1800,5400
72531,19076,1,2,1100,2200
72532,19077,2,1,1800,1800
72533,19078,8,1,1500,1500
72534,19079,3,2,2200,4400
72535,19079,2,1,1800,1800
72536,19079,4,2,900,1800
72537,19079,7,1,3800,3800
72538,19079,6,2,750,1500
72539,19080,4,3,900,2700
72540,19080,7,1,3800,3800
72541,19080,8,1,1500,1500
72542,19080,3,3,2200,6600
72543,19080,5,3,1600,4800
72544,19080,6,3,750,2250
72545,19080,2,2,1800,3600
72546,19081,4,2,900,1800
72547,19081,7,1,3800,3800
72548,19082,7,1,3800,3800
72549,19082,1,1,1100,1100
72550,19082,6,2,750,1500
72551,19082,3,1,2200,2200
72552,19082,8,2,1500,3000
72553,19083,7,1,3800,3800
72554,19083,5,2,1600,3200
72555,19083,2,1,1800,1800
72556,19083,4,1,900,900
72557,19084,6,3,750,2250
72558,19085,1,2,1100,2200
72559,19085,7,2,3800,7600
72560,19086,8,1,1500,1500
72561,19086,3,2,2200,4400
72562,19087,8,1,1500,1500
72563,19087,5,1,1600,1600
72564,19087,4,3,900,2700
72565,19087,1,3,1100,3300
72566,19087,7,2,3800,7600
72567,19087,2,1,1800,1800
72568,19087,3,3,2200,6600
72569,19087,6,2,750,1500
72570,19088,6,2,750,1500
72571,19088,3,3,2200,6600
72572,19089,2,2,1800,3600
72573,19090,5,1,1600,1600
72574,19090,3,1,2200,2200
72575,19091,4,2,900,1800
72576,19091,1,1,1100,1100
72577,19091,5,1,1600,1600
72578,19091,7,2,3800,7600
72579,19092,3,2,2200,4400
72580,19092,8,3,1500,4500
72581,19092,4,3,900,2700
72582,19092,7,2,3800,7600
72583,19092,2,1,1800,1800
72584,19093,6,1,750,750
72585,19093,1,2,1100,2200
72586,19093,8,1,1500,1500
72587,19093,4,3,900,2700
72588,19094,4,1,900,900
72589,19095,2,1,1800,1800
72590,19096,8,1,1500,1500
72591,19096,4,3,900,2700
72592,19097,1,1,1100,1100
72593,19097,2,2,1800,3600
72594,19097,3,1,2200,2200
72595,19097,8,2,1500,3000
72596,19097,7,1,3800,3800
72597,19097,5,3,1600,4800
72598,19097,6,3,750,2250
72599,19098,8,2,1500,3000
72600,19098,6,3,750,2250
72601,19099,4,2,900,1800
72602,19099,8,1,1500,1500
72603,19100,3,3,2200,6600
72604,19100,5,2,1600,3200
72605,19100,6,2,750,1500
72606,19100,4,2,900,1800
72607,19100,7,2,3800,7600
72608,19100,8,2,1500,3000
72609,19100,1,1,1100,1100
72610,19100,2,2,1800,3600
72611,19101,8,3,1500,4500
72612,19102,1,1,1100,1100
72613,19102,6,2,750,1500
72614,19102,4,1,900,900
72615,19102,5,1,1600,1600
72616,19102,2,3,1800,5400
72617,19102,3,2,2200,4400
72618,19102,7,1,3800,3800
72619,19102,8,3,1500,4500
72620,19103,2,3,1800,5400
72621,19103,8,2,1500,3000
72622,19104,5,3,1600,4800
72623,19104,8,1,1500,1500
72624,19104,4,3,900,2700
72625,19104,2,2,1800,3600
72626,19105,1,2,1100,2200
72627,19105,2,3,1800,5400
72628,19106,4,2,900,1800
72629,19107,1,2,1100,2200
72630,19107,3,2,2200,4400
72631,19107,2,2,1800,3600
72632,19107,6,1,750,750
72633,19107,8,2,1500,3000
72634,19107,7,1,3800,3800
72635,19107,4,3,900,2700
72636,19107,5,3,1600,4800
72637,19108,4,3,900,2700
72638,19109,8,3,1500,4500
72639,19109,6,3,750,2250
72640,19109,1,3,1100,3300
72641,19109,2,2,1800,3600
72642,19110,1,2,1100,2200
72643,19111,2,2,1800,3600
72644,19111,5,2,1600,3200
72645,19111,8,2,1500,3000
72646,19111,1,3,1100,3300
72647,19111,7,1,3800,3800
72648,19112,1,3,1100,3300
72649,19112,5,2,1600,3200
72650,19112,3,3,2200,6600
72651,19112,2,2,1800,3600
72652,19113,4,1,900,900
72653,19113,1,3,1100,3300
72654,19114,7,3,3800,11400
72655,19114,8,2,1500,3000
72656,19114,5,3,1600,4800
72657,19114,2,2,1800,3600
72658,19114,4,1,900,900
72659,19114,3,3,2200,6600
72660,19114,1,1,1100,1100
72661,19114,6,3,750,2250
72662,19115,1,3,1100,3300
72663,19115,7,3,3800,11400
72664,19116,7,2,3800,7600
72665,19116,2,2,1800,3600
72666,19117,2,2,1800,3600
72667,19117,5,3,1600,4800
72668,19117,3,1,2200,2200
72669,19117,7,2,3800,7600
72670,19117,6,3,750,2250
72671,19118,4,2,900,1800
72672,19119,6,3,750,2250
72673,19119,4,3,900,2700
72674,19119,8,1,1500,1500
72675,19119,2,3,1800,5400
72676,19120,2,1,1800,1800
72677,19120,1,1,1100,1100
72678,19120,6,2,750,1500
72679,19120,5,1,1600,1600
72680,19120,8,3,1500,4500
72681,19120,3,2,2200,4400
72682,19120,7,2,3800,7600
72683,19121,5,3,1600,4800
72684,19121,7,3,3800,11400
72685,19121,2,1,1800,1800
72686,19121,8,2,1500,3000
72687,19121,6,2,750,1500
72688,19122,3,2,2200,4400
72689,19122,2,3,1800,5400
72690,19123,4,1,900,900
72691,19123,6,1,750,750
72692,19124,2,2,1800,3600
72693,19124,7,1,3800,3800
72694,19124,8,2,1500,3000
72695,19124,5,3,1600,4800
72696,19125,4,2,900,1800
72697,19125,1,2,1100,2200
72698,19125,6,3,750,2250
72699,19125,2,3,1800,5400
72700,19125,7,3,3800,11400
72701,19126,5,3,1600,4800
72702,19126,7,3,3800,11400
72703,19127,7,1,3800,3800
72704,19127,1,1,1100,1100
72705,19128,5,2,1600,3200
72706,19128,4,3,900,2700
72707,19128,1,3,1100,3300
72708,19128,2,3,1800,5400
72709,19128,3,2,2200,4400
72710,19128,7,3,3800,11400
72711,19128,6,1,750,750
72712,19129,6,2,750,1500
72713,19129,5,2,1600,3200
72714,19129,1,3,1100,3300
72715,19129,4,3,900,2700
72716,19129,7,1,3800,3800
72717,19129,2,1,1800,1800
72718,19129,8,1,1500,1500
72719,19130,7,3,3800,11400
