id_venta,fecha_hora,id_cliente,medio_pago,monto_total
16018,2026-03-03 12:37:00,Consumidor Final,Debito,5300
16019,2026-03-03 08:32:00,CLI-109,Efectivo,2700
16020,2026-03-03 11:13:00,CLI-136,Efectivo,6500
16021,2026-03-03 09:24:00,CLI-204,Debito,7400
16022,2026-03-03 11:29:00,CLI-115,Efectivo,9900
16023,2026-03-03 09:52:00,CLI-150,Efectivo,6000
16024,2026-03-03 18:21:00,CLI-251,Mercado Pago,3700
16025,2026-03-03 11:01:00,CLI-132,Efectivo,9900
16026,2026-03-03 08:29:00,CLI-115,Efectivo,4500
16027,2026-03-03 18:48:00,CLI-244,Mercado Pago,7500
16028,2026-03-03 12:34:00,CLI-201,Debito,5100
16029,2026-03-03 20:19:00,CLI-299,Debito,21000
16030,2026-03-03 11:11:00,CLI-215,Debito,7200
16031,2026-03-03 12:30:00,CLI-157,Mercado Pago,9300
16032,2026-03-03 12:24:00,Consumidor Final,Mercado Pago,1600
16033,2026-03-03 11:27:00,CLI-201,Efectivo,2000
16034,2026-03-03 11:58:00,CLI-266,Efectivo,15700
16035,2026-03-03 12:50:00,CLI-169,Efectivo,7750
16036,2026-03-03 10:43:00,CLI-281,Debito,2000
16037,2026-03-03 10:09:00,CLI-174,Efectivo,11200
16038,2026-03-03 12:42:00,Consumidor Final,Debito,1500
16039,2026-03-03 17:39:00,Consumidor Final,Efectivo,10200
16040,2026-03-03 16:17:00,Consumidor Final,Debito,1500
16041,2026-03-03 08:18:00,CLI-242,Debito,6850
16042,2026-03-03 17:30:00,Consumidor Final,Mercado Pago,1800
16043,2026-03-03 11:36:00,CLI-269,Mercado Pago,22600
16044,2026-03-03 20:30:00,CLI-284,Debito,2600
16045,2026-03-03 18:26:00,Consumidor Final,Credito,4400
16046,2026-03-03 11:15:00,CLI-155,Efectivo,1500
16047,2026-03-03 18:17:00,Consumidor Final,Debito,9700
16048,2026-03-03 11:35:00,CLI-161,Mercado Pago,2700
16049,2026-03-03 16:48:00,CLI-279,Efectivo,19900
16050,2026-03-03 08:31:00,Consumidor Final,Mercado Pago,6400
16051,2026-03-03 09:10:00,CLI-105,Efectivo,18900
16052,2026-03-03 16:36:00,Consumidor Final,Debito,3800
16053,2026-03-03 19:49:00,CLI-242,Mercado Pago,5700
16054,2026-03-03 09:31:00,Consumidor Final,Mercado Pago,1500
16055,2026-03-03 20:30:00,Consumidor Final,Mercado Pago,2200
16056,2026-03-03 17:18:00,Consumidor Final,Mercado Pago,7200
16057,2026-03-03 11:53:00,Consumidor Final,Debito,12400
16058,2026-03-03 18:48:00,CLI-186,Debito,11400
16059,2026-03-03 09:09:00,Consumidor Final,Debito,11400
16060,2026-03-03 19:04:00,Consumidor Final,Mercado Pago,11400
16061,2026-03-03 20:48:00,Consumidor Final,Credito,15150
16062,2026-03-03 08:13:00,Consumidor Final,Debito,12900
16063,2026-03-03 11:28:00,CLI-255,Efectivo,10550
16064,2026-03-03 19:06:00,Consumidor Final,Debito,7600
16065,2026-03-03 18:50:00,CLI-292,Mercado Pago,3300
16066,2026-03-03 11:54:00,Consumidor Final,Debito,3450
16067,2026-03-03 17:49:00,Consumidor Final,Mercado Pago,4200
16068,2026-03-03 16:01:00,CLI-105,Efectivo,23600
16069,2026-03-03 18:13:00,Consumidor Final,Mercado Pago,5400
16070,2026-03-03 20:21:00,Consumidor Final,Mercado Pago,3800
16071,2026-03-03 11:06:00,CLI-243,Mercado Pago,16500
16072,2026-03-03 16:02:00,Consumidor Final,Mercado Pago,21400
16073,2026-03-03 09:11:00,Consumidor Final,Debito,16900
16074,2026-03-03 19:21:00,CLI-120,Debito,25850
16075,2026-03-03 10:28:00,CLI-257,Debito,8550
16076,2026-03-03 16:40:00,Consumidor Final,Efectivo,1500
16077,2026-03-03 18:45:00,Consumidor Final,Efectivo,15150
16078,2026-03-03 11:21:00,CLI-138,Mercado Pago,7750
16079,2026-03-03 12:49:00,CLI-282,Efectivo,9100
16080,2026-03-03 12:04:00,CLI-239,Credito,11400
16081,2026-03-03 10:33:00,Consumidor Final,Debito,16000
16082,2026-03-03 20:08:00,CLI-226,Debito,11900
16083,2026-03-03 10:00:00,CLI-199,Mercado Pago,5000
16084,2026-03-03 12:20:00,CLI-139,Mercado Pago,4900
16085,2026-03-04 17:51:00,Consumidor Final,Efectivo,4000
16086,2026-03-04 12:56:00,Consumidor Final,Efectivo,11100
16087,2026-03-04 17:52:00,CLI-294,Efectivo,12000
16088,2026-03-04 10:57:00,Consumidor Final,Mercado Pago,13600
16089,2026-03-04 08:04:00,CLI-118,Mercado Pago,5300
16090,2026-03-04 19:16:00,CLI-127,Credito,6500
16091,2026-03-04 19:49:00,CLI-211,Mercado Pago,6300
16092,2026-03-04 09:52:00,Consumidor Final,Debito,5800
16093,2026-03-04 16:56:00,CLI-147,Debito,8250
16094,2026-03-04 12:38:00,Consumidor Final,Efectivo,12500
16095,2026-03-04 16:30:00,Consumidor Final,Debito,23800
16096,2026-03-04 09:59:00,CLI-293,Efectivo,5100
16097,2026-03-04 11:48:00,CLI-222,Efectivo,14700
16098,2026-03-04 18:02:00,CLI-216,Credito,4400
16099,2026-03-04 11:20:00,CLI-166,Efectivo,7400
16100,2026-03-04 11:44:00,Consumidor Final,Debito,1100
16101,2026-03-04 20:32:00,CLI-239,Debito,18950
16102,2026-03-04 12:39:00,Consumidor Final,Debito,5850
16103,2026-03-04 12:23:00,CLI-271,Efectivo,12800
16104,2026-03-04 09:43:00,Consumidor Final,Mercado Pago,22150
16105,2026-03-04 09:15:00,Consumidor Final,Debito,12250
16106,2026-03-04 18:09:00,Consumidor Final,Credito,6600
16107,2026-03-04 20:17:00,CLI-272,Mercado Pago,15150
16108,2026-03-04 10:29:00,CLI-115,Mercado Pago,5900
16109,2026-03-04 20:39:00,CLI-284,Efectivo,6600
16110,2026-03-04 09:35:00,Consumidor Final,Efectivo,1800
16111,2026-03-04 16:21:00,CLI-186,Mercado Pago,9800
16112,2026-03-04 11:30:00,Consumidor Final,Efectivo,7800
16113,2026-03-04 19:02:00,Consumidor Final,Credito,2200
16114,2026-03-04 12:11:00,CLI-108,Debito,6600
16115,2026-03-04 09:29:00,CLI-113,Efectivo,12300
16116,2026-03-04 09:15:00,Consumidor Final,Mercado Pago,6800
16117,2026-03-04 08:11:00,Consumidor Final,Debito,11700
16118,2026-03-04 20:38:00,Consumidor Final,Debito,12900
16119,2026-03-04 19:32:00,CLI-285,Mercado Pago,15000
16120,2026-03-04 17:01:00,Consumidor Final,Debito,4500
16121,2026-03-04 11:42:00,CLI-290,Mercado Pago,7050
16122,2026-03-04 11:58:00,Consumidor Final,Efectivo,13750
16123,2026-03-04 18:47:00,CLI-284,Efectivo,8950
16124,2026-03-04 18:07:00,Consumidor Final,Efectivo,8250
16125,2026-03-04 09:35:00,CLI-104,Efectivo,4050
16126,2026-03-04 10:17:00,CLI-130,Efectivo,17450
16127,2026-03-04 08:16:00,Consumidor Final,Credito,9100
16128,2026-03-04 19:28:00,CLI-181,Credito,22650
16129,2026-03-04 17:05:00,Consumidor Final,Efectivo,3100
16130,2026-03-04 11:51:00,CLI-181,Credito,900
16131,2026-03-04 17:49:00,CLI-105,Efectivo,2200
16132,2026-03-04 12:31:00,CLI-267,Mercado Pago,13900
16133,2026-03-04 16:55:00,Consumidor Final,Efectivo,2200
16134,2026-03-04 10:55:00,Consumidor Final,Mercado Pago,1100
16135,2026-03-04 11:16:00,CLI-224,Efectivo,1500
16136,2026-03-04 09:13:00,CLI-279,Efectivo,4050
16137,2026-03-04 20:52:00,CLI-126,Efectivo,3600
16138,2026-03-04 12:17:00,CLI-175,Mercado Pago,9700
16139,2026-03-04 17:05:00,CLI-251,Efectivo,7600
16140,2026-03-04 16:21:00,CLI-280,Debito,5800
16141,2026-03-04 11:27:00,CLI-222,Debito,2700
16142,2026-03-04 10:26:00,Consumidor Final,Efectivo,900
16143,2026-03-04 08:23:00,Consumidor Final,Debito,18600
16144,2026-03-04 18:06:00,CLI-212,Mercado Pago,11650
16145,2026-03-04 16:43:00,CLI-183,Efectivo,15800
16146,2026-03-04 16:43:00,Consumidor Final,Mercado Pago,8200
16147,2026-03-04 12:01:00,CLI-179,Debito,4300
16148,2026-03-04 16:03:00,CLI-220,Mercado Pago,4900
16149,2026-03-04 19:09:00,CLI-239,Mercado Pago,10300
16150,2026-03-04 19:35:00,CLI-294,Efectivo,3600
16151,2026-03-04 16:51:00,Consumidor Final,Efectivo,7500
16152,2026-03-04 19:33:00,CLI-249,Efectivo,4800
16153,2026-03-04 16:56:00,CLI-171,Credito,6600
16154,2026-03-04 10:11:00,CLI-256,Efectivo,4700
16155,2026-03-04 12:39:00,Consumidor Final,Mercado Pago,5700
16156,2026-03-04 19:38:00,CLI-139,Efectivo,15400
16157,2026-03-04 18:40:00,CLI-146,Debito,10800
16158,2026-03-04 08:27:00,CLI-194,Debito,1500
16159,2026-03-04 17:53:00,CLI-173,Efectivo,7950
16160,2026-03-04 11:08:00,CLI-178,Efectivo,4050
16161,2026-03-04 18:13:00,CLI-191,Mercado Pago,23600
16162,2026-03-04 16:32:00,Consumidor Final,Mercado Pago,12600
16163,2026-03-04 18:49:00,Consumidor Final,Efectivo,9000
16164,2026-03-04 17:32:00,CLI-177,Debito,11400
16165,2026-03-04 12:23:00,CLI-160,Mercado Pago,5850
16166,2026-03-04 17:12:00,Consumidor Final,Mercado Pago,4200
16167,2026-03-04 19:23:00,CLI-109,Debito,1800
16168,2026-03-04 08:45:00,CLI-109,Debito,1100
16169,2026-03-04 16:05:00,Consumidor Final,Debito,16000
16170,2026-03-04 09:24:00,Consumidor Final,Efectivo,23850
16171,2026-03-04 16:38:00,Consumidor Final,Debito,6100
16172,2026-03-04 17:22:00,Consumidor Final,Debito,2700
16173,2026-03-04 19:08:00,Consumidor Final,Efectivo,2700
16174,2026-03-04 10:30:00,CLI-242,Efectivo,8000
16175,2026-03-04 10:30:00,CLI-294,Mercado Pago,13200
16176,2026-03-04 09:49:00,Consumidor Final,Mercado Pago,1600
16177,2026-03-04 16:53:00,Consumidor Final,Debito,3000
16178,2026-03-04 11:41:00,CLI-113,Efectivo,7000
16179,2026-03-04 19:41:00,CLI-219,Mercado Pago,3400
16180,2026-03-04 12:01:00,Consumidor Final,Mercado Pago,14050
16181,2026-03-04 09:09:00,CLI-161,Debito,20700
16182,2026-03-04 20:43:00,CLI-106,Efectivo,750
16183,2026-03-04 11:22:00,CLI-145,Efectivo,900
16184,2026-03-04 17:53:00,CLI-167,Mercado Pago,17900
16185,2026-03-04 09:50:00,CLI-120,Debito,3800
16186,2026-03-04 09:08:00,Consumidor Final,Mercado Pago,16800
16187,2026-03-04 10:35:00,Consumidor Final,Debito,2600
16188,2026-03-04 20:16:00,CLI-205,Mercado Pago,10800
16189,2026-03-04 16:31:00,CLI-108,Debito,10150
16190,2026-03-04 09:20:00,Consumidor Final,Debito,3200
16191,2026-03-04 16:21:00,CLI-107,Efectivo,1500
16192,2026-03-04 09:10:00,CLI-159,Credito,11400
16193,2026-03-04 16:50:00,Consumidor Final,Debito,7700
16194,2026-03-04 18:50:00,CLI-271,Efectivo,17200
16195,2026-03-04 17:12:00,Consumidor Final,Efectivo,33050
16196,2026-03-04 18:31:00,CLI-292,Efectivo,3100
16197,2026-03-04 17:40:00,CLI-106,Mercado Pago,4900
16198,2026-03-04 12:43:00,Consumidor Final,Credito,14800
16199,2026-03-05 19:47:00,CLI-299,Efectivo,4800
16200,2026-03-05 10:15:00,CLI-191,Efectivo,9400
16201,2026-03-05 17:45:00,CLI-126,Credito,6300
16202,2026-03-05 16:48:00,CLI-147,Mercado Pago,8900
16203,2026-03-05 09:24:00,CLI-218,Credito,8900
16204,2026-03-05 08:41:00,CLI-129,Debito,1100
16205,2026-03-05 16:07:00,Consumidor Final,Debito,3800
16206,2026-03-05 10:58:00,CLI-251,Mercado Pago,12900
16207,2026-03-05 11:29:00,CLI-213,Mercado Pago,18450
16208,2026-03-05 16:15:00,CLI-125,Mercado Pago,3800
16209,2026-03-05 18:41:00,Consumidor Final,Debito,7650
16210,2026-03-05 19:57:00,Consumidor Final,Efectivo,16000
16211,2026-03-05 16:38:00,CLI-110,Debito,2200
16212,2026-03-05 17:27:00,Consumidor Final,Debito,9450
16213,2026-03-05 08:26:00,CLI-159,Efectivo,10200
16214,2026-03-05 17:30:00,CLI-115,Efectivo,2250
16215,2026-03-05 20:55:00,CLI-205,Debito,3100
16216,2026-03-05 20:35:00,CLI-267,Efectivo,14300
16217,2026-03-05 12:01:00,CLI-233,Mercado Pago,8600
16218,2026-03-05 10:25:00,Consumidor Final,Efectivo,12000
16219,2026-03-05 19:29:00,CLI-286,Efectivo,11400
16220,2026-03-05 12:32:00,Consumidor Final,Mercado Pago,12250
16221,2026-03-05 11:57:00,CLI-295,Efectivo,1600
16222,2026-03-05 11:58:00,Consumidor Final,Mercado Pago,10500
16223,2026-03-05 17:20:00,Consumidor Final,Efectivo,12500
16224,2026-03-05 09:29:00,CLI-107,Debito,12300
16225,2026-03-05 19:41:00,CLI-160,Debito,3000
16226,2026-03-05 16:37:00,CLI-284,Efectivo,12050
16227,2026-03-05 09:30:00,Consumidor Final,Debito,900
16228,2026-03-05 18:59:00,CLI-131,Debito,12800
16229,2026-03-05 09:52:00,Consumidor Final,Efectivo,10100
16230,2026-03-05 19:05:00,CLI-290,Credito,4000
16231,2026-03-05 19:03:00,Consumidor Final,Debito,14100
16232,2026-03-05 20:18:00,Consumidor Final,Debito,12600
16233,2026-03-05 20:38:00,CLI-160,Debito,3800
16234,2026-03-05 20:40:00,CLI-159,Debito,5100
16235,2026-03-05 11:47:00,Consumidor Final,Debito,1500
16236,2026-03-05 16:29:00,Consumidor Final,Efectivo,4700
16237,2026-03-05 12:40:00,Consumidor Final,Debito,4500
16238,2026-03-05 20:50:00,CLI-197,Debito,7700
16239,2026-03-05 11:55:00,Consumidor Final,Debito,13600
16240,2026-03-05 08:18:00,CLI-159,Efectivo,10300
16241,2026-03-05 20:22:00,CLI-181,Efectivo,3000
16242,2026-03-05 19:12:00,CLI-181,Efectivo,3850
16243,2026-03-05 16:38:00,Consumidor Final,Efectivo,9900
16244,2026-03-05 18:45:00,Consumidor Final,Debito,14100
16245,2026-03-05 16:54:00,CLI-117,Mercado Pago,1600
16246,2026-03-05 19:12:00,Consumidor Final,Mercado Pago,9300
16247,2026-03-05 20:09:00,CLI-291,Debito,13200
16248,2026-03-05 17:18:00,Consumidor Final,Efectivo,1600
16249,2026-03-05 19:54:00,CLI-287,Mercado Pago,1600
16250,2026-03-05 20:28:00,Consumidor Final,Efectivo,8250
16251,2026-03-05 18:39:00,CLI-240,Debito,6100
16252,2026-03-05 10:26:00,Consumidor Final,Debito,14600
16253,2026-03-05 17:24:00,CLI-120,Efectivo,6200
16254,2026-03-05 17:10:00,CLI-122,Mercado Pago,12900
16255,2026-03-05 08:07:00,CLI-171,Mercado Pago,7200
16256,2026-03-05 19:27:00,CLI-222,Efectivo,2200
16257,2026-03-05 11:04:00,CLI-216,Mercado Pago,4500
16258,2026-03-05 19:27:00,Consumidor Final,Debito,16700
16259,2026-03-05 16:56:00,CLI-132,Efectivo,8300
16260,2026-03-05 10:04:00,CLI-132,Efectivo,7600
16261,2026-03-05 09:26:00,Consumidor Final,Debito,4400
16262,2026-03-05 19:50:00,Consumidor Final,Debito,16650
16263,2026-03-05 08:51:00,Consumidor Final,Efectivo,6800
16264,2026-03-05 08:07:00,CLI-198,Debito,750
16265,2026-03-05 11:10:00,Consumidor Final,Debito,12300
16266,2026-03-05 12:18:00,CLI-202,Debito,11400
16267,2026-03-05 10:34:00,Consumidor Final,Debito,2200
16268,2026-03-05 10:15:00,Consumidor Final,Mercado Pago,13000
16269,2026-03-05 12:55:00,Consumidor Final,Mercado Pago,1500
16270,2026-03-05 08:32:00,Consumidor Final,Credito,4300
16271,2026-03-05 17:36:00,CLI-118,Efectivo,7600
16272,2026-03-05 09:53:00,CLI-213,Mercado Pago,13600
16273,2026-03-05 20:04:00,CLI-149,Mercado Pago,3600
16274,2026-03-05 11:25:00,CLI-268,Efectivo,10700
16275,2026-03-05 10:12:00,Consumidor Final,Efectivo,8050
16276,2026-03-05 08:32:00,Consumidor Final,Debito,9150
16277,2026-03-05 10:42:00,CLI-111,Credito,13600
16278,2026-03-05 17:43:00,CLI-299,Mercado Pago,2200
16279,2026-03-05 16:21:00,CLI-274,Mercado Pago,4500
16280,2026-03-05 11:52:00,Consumidor Final,Efectivo,5500
16281,2026-03-05 18:49:00,CLI-249,Credito,17100
16282,2026-03-05 18:26:00,CLI-262,Mercado Pago,2200
16283,2026-03-05 20:28:00,CLI-260,Debito,4400
16284,2026-03-05 09:19:00,Consumidor Final,Efectivo,15800
16285,2026-03-05 19:52:00,Consumidor Final,Debito,1100
16286,2026-03-05 18:16:00,Consumidor Final,Efectivo,7100
16287,2026-03-05 09:09:00,Consumidor Final,Efectivo,21350
16288,2026-03-05 09:39:00,Consumidor Final,Efectivo,5450
16289,2026-03-05 11:59:00,Consumidor Final,Mercado Pago,11000
16290,2026-03-05 18:01:00,CLI-210,Efectivo,12150
16291,2026-03-05 09:04:00,Consumidor Final,Debito,10450
16292,2026-03-05 20:32:00,CLI-272,Debito,16600
16293,2026-03-05 18:49:00,Consumidor Final,Efectivo,11300
16294,2026-03-05 20:33:00,CLI-140,Mercado Pago,1500
16295,2026-03-05 10:34:00,Consumidor Final,Mercado Pago,17250
16296,2026-03-05 12:36:00,Consumidor Final,Mercado Pago,17400
16297,2026-03-05 12:27:00,CLI-246,Efectivo,1500
16298,2026-03-05 16:34:00,CLI-169,Efectivo,14500
16299,2026-03-05 16:38:00,CLI-190,Efectivo,11400
16300,2026-03-05 08:06:00,CLI-219,Mercado Pago,3000
16301,2026-03-05 08:21:00,Consumidor Final,Efectivo,1800
16302,2026-03-05 08:57:00,Consumidor Final,Debito,5400
16303,2026-03-05 09:16:00,Consumidor Final,Efectivo,1800
16304,2026-03-05 19:35:00,Consumidor Final,Efectivo,1800
16305,2026-03-05 17:23:00,CLI-249,Efectivo,10550
16306,2026-03-05 10:08:00,CLI-199,Mercado Pago,8400
16307,2026-03-05 12:35:00,Consumidor Final,Efectivo,6700
16308,2026-03-05 08:44:00,Consumidor Final,Efectivo,7600
16309,2026-03-05 11:47:00,Consumidor Final,Efectivo,4950
16310,2026-03-05 18:49:00,CLI-295,Mercado Pago,4800
16311,2026-03-05 12:34:00,CLI-162,Debito,9800
16312,2026-03-05 18:06:00,Consumidor Final,Efectivo,19050
16313,2026-03-05 20:13:00,CLI-174,Mercado Pago,3600
16314,2026-03-05 20:36:00,CLI-194,Efectivo,18050
16315,2026-03-05 12:43:00,CLI-264,Mercado Pago,3600
16316,2026-03-05 08:12:00,Consumidor Final,Mercado Pago,1500
16317,2026-03-05 12:16:00,CLI-246,Mercado Pago,21800
16318,2026-03-06 11:31:00,Consumidor Final,Credito,11300
16319,2026-03-06 12:55:00,Consumidor Final,Debito,15900
16320,2026-03-06 10:48:00,Consumidor Final,Debito,3100
16321,2026-03-06 19:28:00,Consumidor Final,Credito,3850
16322,2026-03-06 20:41:00,CLI-115,Debito,3800
16323,2026-03-06 10:07:00,Consumidor Final,Efectivo,4800
16324,2026-03-06 18:18:00,CLI-112,Debito,15450
16325,2026-03-06 11:06:00,CLI-107,Mercado Pago,1100
16326,2026-03-06 19:45:00,Consumidor Final,Mercado Pago,3750
16327,2026-03-06 16:22:00,CLI-296,Mercado Pago,9150
16328,2026-03-06 12:18:00,Consumidor Final,Mercado Pago,8200
16329,2026-03-06 18:59:00,CLI-251,Credito,10100
16330,2026-03-06 19:14:00,Consumidor Final,Mercado Pago,6000
16331,2026-03-06 09:54:00,CLI-154,Efectivo,29700
16332,2026-03-06 12:19:00,Consumidor Final,Efectivo,7400
16333,2026-03-06 09:13:00,CLI-130,Mercado Pago,5000
16334,2026-03-06 20:52:00,Consumidor Final,Debito,13250
16335,2026-03-06 11:59:00,CLI-258,Credito,2600
16336,2026-03-06 17:25:00,CLI-105,Mercado Pago,7850
16337,2026-03-06 11:32:00,CLI-159,Mercado Pago,5900
16338,2026-03-06 16:33:00,CLI-211,Efectivo,4700
16339,2026-03-06 17:10:00,CLI-175,Efectivo,8100
16340,2026-03-06 19:32:00,CLI-284,Efectivo,2200
16341,2026-03-06 10:32:00,Consumidor Final,Efectivo,6600
16342,2026-03-06 10:28:00,CLI-119,Debito,9200
16343,2026-03-06 16:00:00,CLI-189,Efectivo,6000
16344,2026-03-06 19:58:00,Consumidor Final,Debito,7500
16345,2026-03-06 18:54:00,Consumidor Final,Mercado Pago,9900
16346,2026-03-06 19:54:00,Consumidor Final,Efectivo,2200
16347,2026-03-06 11:16:00,Consumidor Final,Mercado Pago,2250
16348,2026-03-06 11:16:00,Consumidor Final,Efectivo,13300
16349,2026-03-06 10:49:00,Consumidor Final,Mercado Pago,4500
16350,2026-03-06 12:37:00,Consumidor Final,Efectivo,7200
16351,2026-03-06 10:55:00,Consumidor Final,Efectivo,3800
16352,2026-03-06 10:52:00,CLI-244,Efectivo,3200
16353,2026-03-06 08:03:00,CLI-294,Mercado Pago,3200
16354,2026-03-06 18:58:00,CLI-211,Mercado Pago,4500
16355,2026-03-06 20:59:00,Consumidor Final,Mercado Pago,900
16356,2026-03-06 18:38:00,Consumidor Final,Debito,13000
16357,2026-03-06 20:08:00,CLI-205,Credito,12150
16358,2026-03-06 09:30:00,CLI-178,Credito,7600
16359,2026-03-06 17:50:00,Consumidor Final,Mercado Pago,3600
16360,2026-03-06 18:51:00,CLI-224,Efectivo,2200
16361,2026-03-06 19:34:00,Consumidor Final,Credito,20000
16362,2026-03-06 10:54:00,Consumidor Final,Efectivo,750
16363,2026-03-06 20:17:00,CLI-188,Efectivo,11500
16364,2026-03-06 11:28:00,Consumidor Final,Debito,6050
16365,2026-03-06 11:52:00,Consumidor Final,Mercado Pago,6300
16366,2026-03-06 08:11:00,CLI-117,Debito,3000
16367,2026-03-06 20:43:00,Consumidor Final,Mercado Pago,6600
16368,2026-03-06 19:46:00,Consumidor Final,Debito,8300
16369,2026-03-06 17:08:00,CLI-145,Mercado Pago,10550
16370,2026-03-06 11:10:00,CLI-218,Debito,18950
16371,2026-03-06 17:20:00,CLI-156,Efectivo,9200
16372,2026-03-06 20:28:00,CLI-181,Mercado Pago,1800
16373,2026-03-06 19:41:00,CLI-273,Debito,8100
16374,2026-03-06 11:02:00,Consumidor Final,Credito,9550
16375,2026-03-06 09:33:00,Consumidor Final,Credito,16800
16376,2026-03-06 09:42:00,Consumidor Final,Debito,4800
16377,2026-03-06 18:18:00,CLI-217,Efectivo,4800
16378,2026-03-06 19:56:00,Consumidor Final,Debito,4050
16379,2026-03-06 10:54:00,Consumidor Final,Debito,14900
16380,2026-03-06 08:00:00,CLI-217,Efectivo,9800
16381,2026-03-06 11:25:00,CLI-114,Mercado Pago,7100
16382,2026-03-06 17:47:00,CLI-217,Debito,16400
16383,2026-03-06 19:39:00,Consumidor Final,Mercado Pago,10100
16384,2026-03-06 19:43:00,CLI-289,Efectivo,12250
16385,2026-03-06 12:05:00,Consumidor Final,Debito,9200
16386,2026-03-06 17:50:00,CLI-299,Efectivo,13250
16387,2026-03-06 16:47:00,Consumidor Final,Efectivo,14700
16388,2026-03-06 20:53:00,Consumidor Final,Efectivo,17700
16389,2026-03-06 10:50:00,CLI-252,Mercado Pago,11300
16390,2026-03-06 17:43:00,CLI-160,Mercado Pago,17300
16391,2026-03-06 09:08:00,CLI-133,Debito,6600
16392,2026-03-06 12:47:00,CLI-102,Debito,3850
16393,2026-03-06 10:05:00,CLI-183,Credito,9400
16394,2026-03-06 09:57:00,CLI-258,Mercado Pago,9800
16395,2026-03-06 10:18:00,Consumidor Final,Mercado Pago,2200
16396,2026-03-06 10:06:00,CLI-232,Debito,27200
16397,2026-03-06 08:06:00,CLI-134,Efectivo,18600
16398,2026-03-06 11:22:00,CLI-157,Mercado Pago,6000
16399,2026-03-06 08:58:00,Consumidor Final,Efectivo,750
16400,2026-03-06 08:59:00,CLI-241,Efectivo,900
16401,2026-03-06 10:09:00,Consumidor Final,Mercado Pago,6200
16402,2026-03-06 20:21:00,CLI-287,Mercado Pago,13800
16403,2026-03-06 11:41:00,CLI-151,Mercado Pago,9800
16404,2026-03-06 18:07:00,CLI-256,Debito,2250
16405,2026-03-06 18:14:00,CLI-176,Debito,6100
16406,2026-03-06 18:26:00,CLI-107,Mercado Pago,15000
16407,2026-03-06 12:49:00,CLI-204,Efectivo,10800
16408,2026-03-06 17:54:00,CLI-113,Mercado Pago,29950
16409,2026-03-07 10:52:00,Consumidor Final,Efectivo,1600
16410,2026-03-07 17:29:00,CLI-213,Efectivo,9200
16411,2026-03-07 09:54:00,CLI-254,Debito,8000
16412,2026-03-07 08:11:00,CLI-100,Debito,10100
16413,2026-03-07 09:20:00,CLI-193,Efectivo,12150
16414,2026-03-07 12:15:00,CLI-214,Efectivo,2250
16415,2026-03-07 17:02:00,CLI-120,Debito,10600
16416,2026-03-07 17:39:00,Consumidor Final,Debito,3300
16417,2026-03-07 09:09:00,CLI-149,Mercado Pago,5100
16418,2026-03-07 12:50:00,CLI-123,Mercado Pago,4900
16419,2026-03-07 19:06:00,Consumidor Final,Efectivo,900
16420,2026-03-07 11:33:00,Consumidor Final,Debito,14500
16421,2026-03-07 12:20:00,CLI-125,Efectivo,5200
16422,2026-03-07 17:01:00,CLI-247,Mercado Pago,5450
16423,2026-03-07 18:18:00,Consumidor Final,Debito,9400
16424,2026-03-07 17:08:00,Consumidor Final,Mercado Pago,8400
16425,2026-03-07 19:57:00,CLI-120,Debito,1500
16426,2026-03-07 08:21:00,Consumidor Final,Efectivo,3300
16427,2026-03-07 20:34:00,Consumidor Final,Credito,10300
16428,2026-03-07 08:21:00,CLI-137,Mercado Pago,2700
16429,2026-03-07 16:34:00,Consumidor Final,Debito,1800
16430,2026-03-07 19:09:00,CLI-146,Debito,6900
16431,2026-03-07 18:15:00,Consumidor Final,Efectivo,15800
16432,2026-03-07 09:44:00,Consumidor Final,Debito,16000
16433,2026-03-07 11:31:00,CLI-138,Debito,8600
